Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.5	0	1	internal://	InInterests	0	0	0	0
0.5	0	1	internal://	OutInterests	0	0	0	0
0.5	0	1	internal://	InData	0	0	0	0
0.5	0	1	internal://	OutData	0	0	0	0
0.5	0	1	internal://	InNacks	0	0	0	0
0.5	0	1	internal://	OutNacks	0	0	0	0
0.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	0	1	internal://	InTimedOutInterests	0	0	0	0
0.5	0	1	internal://	OutSatisfiedInterests	6.4	0	4	0
0.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	0	2	internal://	InInterests	0	0	0	0
0.5	0	2	internal://	OutInterests	0	0	0	0
0.5	0	2	internal://	InData	0	0	0	0
0.5	0	2	internal://	OutData	0	0	0	0
0.5	0	2	internal://	InNacks	0	0	0	0
0.5	0	2	internal://	OutNacks	0	0	0	0
0.5	0	2	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	0	2	internal://	InTimedOutInterests	0	0	0	0
0.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	0	256	internal://	InInterests	0	0	0	0
0.5	0	256	internal://	OutInterests	0	0	0	0
0.5	0	256	internal://	InData	0	0	0	0
0.5	0	256	internal://	OutData	0	0	0	0
0.5	0	256	internal://	InNacks	0	0	0	0
0.5	0	256	internal://	OutNacks	0	0	0	0
0.5	0	256	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	0	256	internal://	InTimedOutInterests	0	0	0	0
0.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
0.5	0	257	netdev://[00:00:00:00:00:01]	OutInterests	78.4	2.22031	49	1.3877
0.5	0	257	netdev://[00:00:00:00:00:01]	InData	43.2	44.6766	27	27.9229
0.5	0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
0.5	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
0.5	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
0.5	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
0.5	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
0.5	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	43.2	0	27	0
0.5	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
0.5	0	258	appFace://	InInterests	80	2.22031	50	1.3877
0.5	0	258	appFace://	OutInterests	0	0	0	0
0.5	0	258	appFace://	InData	0	0	0	0
0.5	0	258	appFace://	OutData	43.2	44.6766	27	27.9229
0.5	0	258	appFace://	InNacks	0	0	0	0
0.5	0	258	appFace://	OutNacks	1.6	0	1	0
0.5	0	258	appFace://	InSatisfiedInterests	43.2	0	27	0
0.5	0	258	appFace://	InTimedOutInterests	0	0	0	0
0.5	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
0.5	0	258	appFace://	OutTimedOutInterests	0	0	0	0
0.5	0	-1	all	SatisfiedInterests	49.6	0	31	0
0.5	0	-1	all	TimedOutInterests	1.6	0	1	0
0.5	1	1	internal://	InInterests	0	0	0	0
0.5	1	1	internal://	OutInterests	0	0	0	0
0.5	1	1	internal://	InData	0	0	0	0
0.5	1	1	internal://	OutData	0	0	0	0
0.5	1	1	internal://	InNacks	0	0	0	0
0.5	1	1	internal://	OutNacks	0	0	0	0
0.5	1	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	1	1	internal://	InTimedOutInterests	0	0	0	0
0.5	1	1	internal://	OutSatisfiedInterests	4.8	0	3	0
0.5	1	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	1	2	internal://	InInterests	0	0	0	0
0.5	1	2	internal://	OutInterests	0	0	0	0
0.5	1	2	internal://	InData	0	0	0	0
0.5	1	2	internal://	OutData	0	0	0	0
0.5	1	2	internal://	InNacks	0	0	0	0
0.5	1	2	internal://	OutNacks	0	0	0	0
0.5	1	2	internal://	InSatisfiedInterests	1.6	0	1	0
0.5	1	2	internal://	InTimedOutInterests	0	0	0	0
0.5	1	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	1	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	1	256	internal://	InInterests	0	0	0	0
0.5	1	256	internal://	OutInterests	0	0	0	0
0.5	1	256	internal://	InData	0	0	0	0
0.5	1	256	internal://	OutData	0	0	0	0
0.5	1	256	internal://	InNacks	0	0	0	0
0.5	1	256	internal://	OutNacks	0	0	0	0
0.5	1	256	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	1	256	internal://	InTimedOutInterests	0	0	0	0
0.5	1	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	1	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	1	257	netdev://[00:00:00:00:00:03]	InInterests	0	0	0	0
0.5	1	257	netdev://[00:00:00:00:00:03]	OutInterests	78.4	2.45	49	1.53125
0.5	1	257	netdev://[00:00:00:00:00:03]	InData	38.4	39.825	24	24.8906
0.5	1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
0.5	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
0.5	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
0.5	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
0.5	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
0.5	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	38.4	0	24	0
0.5	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
0.5	1	258	appFace://	InInterests	80	2.45	50	1.53125
0.5	1	258	appFace://	OutInterests	0	0	0	0
0.5	1	258	appFace://	InData	0	0	0	0
0.5	1	258	appFace://	OutData	38.4	39.825	24	24.8906
0.5	1	258	appFace://	InNacks	0	0	0	0
0.5	1	258	appFace://	OutNacks	1.6	0	1	0
0.5	1	258	appFace://	InSatisfiedInterests	38.4	0	24	0
0.5	1	258	appFace://	InTimedOutInterests	0	0	0	0
0.5	1	258	appFace://	OutSatisfiedInterests	0	0	0	0
0.5	1	258	appFace://	OutTimedOutInterests	0	0	0	0
0.5	1	-1	all	SatisfiedInterests	43.2	0	27	0
0.5	1	-1	all	TimedOutInterests	1.6	0	1	0
0.5	2	1	internal://	InInterests	0	0	0	0
0.5	2	1	internal://	OutInterests	0	0	0	0
0.5	2	1	internal://	InData	0	0	0	0
0.5	2	1	internal://	OutData	0	0	0	0
0.5	2	1	internal://	InNacks	0	0	0	0
0.5	2	1	internal://	OutNacks	0	0	0	0
0.5	2	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	2	1	internal://	InTimedOutInterests	0	0	0	0
0.5	2	1	internal://	OutSatisfiedInterests	12.8	0	8	0
0.5	2	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	2	2	internal://	InInterests	0	0	0	0
0.5	2	2	internal://	OutInterests	0	0	0	0
0.5	2	2	internal://	InData	0	0	0	0
0.5	2	2	internal://	OutData	0	0	0	0
0.5	2	2	internal://	InNacks	0	0	0	0
0.5	2	2	internal://	OutNacks	0	0	0	0
0.5	2	2	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	2	2	internal://	InTimedOutInterests	0	0	0	0
0.5	2	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	2	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	2	256	internal://	InInterests	0	0	0	0
0.5	2	256	internal://	OutInterests	0	0	0	0
0.5	2	256	internal://	InData	0	0	0	0
0.5	2	256	internal://	OutData	0	0	0	0
0.5	2	256	internal://	InNacks	0	0	0	0
0.5	2	256	internal://	OutNacks	0	0	0	0
0.5	2	256	internal://	InSatisfiedInterests	9.6	0	6	0
0.5	2	256	internal://	InTimedOutInterests	0	0	0	0
0.5	2	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	2	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	2	257	netdev://[00:00:00:00:00:02]	InInterests	76.8	2.175	48	1.35938
0.5	2	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
0.5	2	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
0.5	2	257	netdev://[00:00:00:00:00:02]	OutData	46.4	47.9859	29	29.9912
0.5	2	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
0.5	2	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
0.5	2	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	46.4	0	29	0
0.5	2	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
0.5	2	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
0.5	2	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
0.5	2	258	netdev://[00:00:00:00:00:04]	InInterests	76.8	2.4	48	1.5
0.5	2	258	netdev://[00:00:00:00:00:04]	OutInterests	0	0	0	0
0.5	2	258	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
0.5	2	258	netdev://[00:00:00:00:00:04]	OutData	38.4	39.825	24	24.8906
0.5	2	258	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
0.5	2	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
0.5	2	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	38.4	0	24	0
0.5	2	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
0.5	2	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
0.5	2	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
0.5	2	259	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
0.5	2	259	netdev://[00:00:00:00:00:05]	OutInterests	153.6	4.575	96	2.85938
0.5	2	259	netdev://[00:00:00:00:00:05]	InData	84.8	87.8109	53	54.8818
0.5	2	259	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
0.5	2	259	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
0.5	2	259	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
0.5	2	259	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
0.5	2	259	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
0.5	2	259	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	84.8	0	53	0
0.5	2	259	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
0.5	2	-1	all	SatisfiedInterests	97.6	0	61	0
0.5	2	-1	all	TimedOutInterests	0	0	0	0
0.5	3	1	internal://	InInterests	0	0	0	0
0.5	3	1	internal://	OutInterests	0	0	0	0
0.5	3	1	internal://	InData	0	0	0	0
0.5	3	1	internal://	OutData	0	0	0	0
0.5	3	1	internal://	InNacks	0	0	0	0
0.5	3	1	internal://	OutNacks	0	0	0	0
0.5	3	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	3	1	internal://	InTimedOutInterests	0	0	0	0
0.5	3	1	internal://	OutSatisfiedInterests	11.2	0	7	0
0.5	3	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	3	2	internal://	InInterests	0	0	0	0
0.5	3	2	internal://	OutInterests	0	0	0	0
0.5	3	2	internal://	InData	0	0	0	0
0.5	3	2	internal://	OutData	0	0	0	0
0.5	3	2	internal://	InNacks	0	0	0	0
0.5	3	2	internal://	OutNacks	0	0	0	0
0.5	3	2	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	3	2	internal://	InTimedOutInterests	0	0	0	0
0.5	3	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	3	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	3	256	internal://	InInterests	0	0	0	0
0.5	3	256	internal://	OutInterests	0	0	0	0
0.5	3	256	internal://	InData	0	0	0	0
0.5	3	256	internal://	OutData	0	0	0	0
0.5	3	256	internal://	InNacks	0	0	0	0
0.5	3	256	internal://	OutNacks	0	0	0	0
0.5	3	256	internal://	InSatisfiedInterests	8	0	5	0
0.5	3	256	internal://	InTimedOutInterests	0	0	0	0
0.5	3	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	3	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	3	257	netdev://[00:00:00:00:00:06]	InInterests	150.4	4.47969	94	2.7998
0.5	3	257	netdev://[00:00:00:00:00:06]	OutInterests	0	0	0	0
0.5	3	257	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
0.5	3	257	netdev://[00:00:00:00:00:06]	OutData	150.4	155.761	94	97.3506
0.5	3	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
0.5	3	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
0.5	3	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	150.4	0	94	0
0.5	3	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
0.5	3	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
0.5	3	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
0.5	3	258	appFace://	InInterests	0	0	0	0
0.5	3	258	appFace://	OutInterests	150.4	4.47969	94	2.7998
0.5	3	258	appFace://	InData	150.4	155.761	94	97.3506
0.5	3	258	appFace://	OutData	0	0	0	0
0.5	3	258	appFace://	InNacks	0	0	0	0
0.5	3	258	appFace://	OutNacks	0	0	0	0
0.5	3	258	appFace://	InSatisfiedInterests	0	0	0	0
0.5	3	258	appFace://	InTimedOutInterests	0	0	0	0
0.5	3	258	appFace://	OutSatisfiedInterests	150.4	0	94	0
0.5	3	258	appFace://	OutTimedOutInterests	0	0	0	0
0.5	3	-1	all	SatisfiedInterests	161.6	0	101	0
0.5	3	-1	all	TimedOutInterests	0	0	0	0
1	0	1	internal://	InInterests	0	0	0	0
1	0	1	internal://	OutInterests	0	0	0	0
1	0	1	internal://	InData	0	0	0	0
1	0	1	internal://	OutData	0	0	0	0
1	0	1	internal://	InNacks	0	0	0	0
1	0	1	internal://	OutNacks	0	0	0	0
1	0	1	internal://	InSatisfiedInterests	0	0	0	0
1	0	1	internal://	InTimedOutInterests	0	0	0	0
1	0	1	internal://	OutSatisfiedInterests	1.28	0	0	0
1	0	1	internal://	OutTimedOutInterests	0	0	0	0
1	0	2	internal://	InInterests	0	0	0	0
1	0	2	internal://	OutInterests	0	0	0	0
1	0	2	internal://	InData	0	0	0	0
1	0	2	internal://	OutData	0	0	0	0
1	0	2	internal://	InNacks	0	0	0	0
1	0	2	internal://	OutNacks	0	0	0	0
1	0	2	internal://	InSatisfiedInterests	0.64	0	0	0
1	0	2	internal://	InTimedOutInterests	0	0	0	0
1	0	2	internal://	OutSatisfiedInterests	0	0	0	0
1	0	2	internal://	OutTimedOutInterests	0	0	0	0
1	0	256	internal://	InInterests	0	0	0	0
1	0	256	internal://	OutInterests	0	0	0	0
1	0	256	internal://	InData	0	0	0	0
1	0	256	internal://	OutData	0	0	0	0
1	0	256	internal://	InNacks	0	0	0	0
1	0	256	internal://	OutNacks	0	0	0	0
1	0	256	internal://	InSatisfiedInterests	0.64	0	0	0
1	0	256	internal://	InTimedOutInterests	0	0	0	0
1	0	256	internal://	OutSatisfiedInterests	0	0	0	0
1	0	256	internal://	OutTimedOutInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	OutInterests	95.68	2.70969	50	1.41602
1	0	257	netdev://[00:00:00:00:00:01]	InData	88.64	91.6697	50	51.709
1	0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	88.64	0	50	0
1	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
1	0	258	appFace://	InInterests	96	2.70969	50	1.41602
1	0	258	appFace://	OutInterests	0	0	0	0
1	0	258	appFace://	InData	0	0	0	0
1	0	258	appFace://	OutData	88.64	91.6697	50	51.709
1	0	258	appFace://	InNacks	0	0	0	0
1	0	258	appFace://	OutNacks	0.32	0	0	0
1	0	258	appFace://	InSatisfiedInterests	88.64	0	50	0
1	0	258	appFace://	InTimedOutInterests	0	0	0	0
1	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	0	258	appFace://	OutTimedOutInterests	0	0	0	0
1	0	-1	all	SatisfiedInterests	89.92	0	50	0
1	0	-1	all	TimedOutInterests	0.32	0	0	0
1	1	1	internal://	InInterests	0	0	0	0
1	1	1	internal://	OutInterests	0	0	0	0
1	1	1	internal://	InData	0	0	0	0
1	1	1	internal://	OutData	0	0	0	0
1	1	1	internal://	InNacks	0	0	0	0
1	1	1	internal://	OutNacks	0	0	0	0
1	1	1	internal://	InSatisfiedInterests	0	0	0	0
1	1	1	internal://	InTimedOutInterests	0	0	0	0
1	1	1	internal://	OutSatisfiedInterests	0.96	0	0	0
1	1	1	internal://	OutTimedOutInterests	0	0	0	0
1	1	2	internal://	InInterests	0	0	0	0
1	1	2	internal://	OutInterests	0	0	0	0
1	1	2	internal://	InData	0	0	0	0
1	1	2	internal://	OutData	0	0	0	0
1	1	2	internal://	InNacks	0	0	0	0
1	1	2	internal://	OutNacks	0	0	0	0
1	1	2	internal://	InSatisfiedInterests	0.32	0	0	0
1	1	2	internal://	InTimedOutInterests	0	0	0	0
1	1	2	internal://	OutSatisfiedInterests	0	0	0	0
1	1	2	internal://	OutTimedOutInterests	0	0	0	0
1	1	256	internal://	InInterests	0	0	0	0
1	1	256	internal://	OutInterests	0	0	0	0
1	1	256	internal://	InData	0	0	0	0
1	1	256	internal://	OutData	0	0	0	0
1	1	256	internal://	InNacks	0	0	0	0
1	1	256	internal://	OutNacks	0	0	0	0
1	1	256	internal://	InSatisfiedInterests	0.64	0	0	0
1	1	256	internal://	InTimedOutInterests	0	0	0	0
1	1	256	internal://	OutSatisfiedInterests	0	0	0	0
1	1	256	internal://	OutTimedOutInterests	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:03]	InInterests	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:03]	OutInterests	95.68	2.99	50	1.5625
1	1	257	netdev://[00:00:00:00:00:03]	InData	20.48	21.24	8	8.29688
1	1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
1	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	20.48	0	8	0
1	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
1	1	258	appFace://	InInterests	96	2.99	50	1.5625
1	1	258	appFace://	OutInterests	0	0	0	0
1	1	258	appFace://	InData	0	0	0	0
1	1	258	appFace://	OutData	20.48	21.24	8	8.29688
1	1	258	appFace://	InNacks	0	0	0	0
1	1	258	appFace://	OutNacks	0.32	0	0	0
1	1	258	appFace://	InSatisfiedInterests	20.48	0	8	0
1	1	258	appFace://	InTimedOutInterests	0	0	0	0
1	1	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	1	258	appFace://	OutTimedOutInterests	0	0	0	0
1	1	-1	all	SatisfiedInterests	21.44	0	8	0
1	1	-1	all	TimedOutInterests	0.32	0	0	0
1	2	1	internal://	InInterests	0	0	0	0
1	2	1	internal://	OutInterests	0	0	0	0
1	2	1	internal://	InData	0	0	0	0
1	2	1	internal://	OutData	0	0	0	0
1	2	1	internal://	InNacks	0	0	0	0
1	2	1	internal://	OutNacks	0	0	0	0
1	2	1	internal://	InSatisfiedInterests	0	0	0	0
1	2	1	internal://	InTimedOutInterests	0	0	0	0
1	2	1	internal://	OutSatisfiedInterests	2.56	0	0	0
1	2	1	internal://	OutTimedOutInterests	0	0	0	0
1	2	2	internal://	InInterests	0	0	0	0
1	2	2	internal://	OutInterests	0	0	0	0
1	2	2	internal://	InData	0	0	0	0
1	2	2	internal://	OutData	0	0	0	0
1	2	2	internal://	InNacks	0	0	0	0
1	2	2	internal://	OutNacks	0	0	0	0
1	2	2	internal://	InSatisfiedInterests	0.64	0	0	0
1	2	2	internal://	InTimedOutInterests	0	0	0	0
1	2	2	internal://	OutSatisfiedInterests	0	0	0	0
1	2	2	internal://	OutTimedOutInterests	0	0	0	0
1	2	256	internal://	InInterests	0	0	0	0
1	2	256	internal://	OutInterests	0	0	0	0
1	2	256	internal://	InData	0	0	0	0
1	2	256	internal://	OutData	0	0	0	0
1	2	256	internal://	InNacks	0	0	0	0
1	2	256	internal://	OutNacks	0	0	0	0
1	2	256	internal://	InSatisfiedInterests	1.92	0	0	0
1	2	256	internal://	InTimedOutInterests	0	0	0	0
1	2	256	internal://	OutSatisfiedInterests	0	0	0	0
1	2	256	internal://	OutTimedOutInterests	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:02]	InInterests	95.36	2.70063	50	1.41602
1	2	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:02]	OutData	89.28	92.3316	50	51.709
1	2	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	89.28	0	50	0
1	2	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
1	2	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
1	2	258	netdev://[00:00:00:00:00:04]	InInterests	95.36	2.98	50	1.5625
1	2	258	netdev://[00:00:00:00:00:04]	OutInterests	0	0	0	0
1	2	258	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
1	2	258	netdev://[00:00:00:00:00:04]	OutData	20.48	21.24	8	8.29688
1	2	258	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
1	2	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
1	2	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	20.48	0	8	0
1	2	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
1	2	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
1	2	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
1	2	259	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
1	2	259	netdev://[00:00:00:00:00:05]	OutInterests	190.72	5.68063	100	2.97852
1	2	259	netdev://[00:00:00:00:00:05]	InData	109.76	113.572	58	60.0059
1	2	259	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
1	2	259	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
1	2	259	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
1	2	259	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
1	2	259	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
1	2	259	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	109.76	0	58	0
1	2	259	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
1	2	-1	all	SatisfiedInterests	112.32	0	58	0
1	2	-1	all	TimedOutInterests	0	0	0	0
1	3	1	internal://	InInterests	0	0	0	0
1	3	1	internal://	OutInterests	0	0	0	0
1	3	1	internal://	InData	0	0	0	0
1	3	1	internal://	OutData	0	0	0	0
1	3	1	internal://	InNacks	0	0	0	0
1	3	1	internal://	OutNacks	0	0	0	0
1	3	1	internal://	InSatisfiedInterests	0	0	0	0
1	3	1	internal://	InTimedOutInterests	0	0	0	0
1	3	1	internal://	OutSatisfiedInterests	2.24	0	0	0
1	3	1	internal://	OutTimedOutInterests	0	0	0	0
1	3	2	internal://	InInterests	0	0	0	0
1	3	2	internal://	OutInterests	0	0	0	0
1	3	2	internal://	InData	0	0	0	0
1	3	2	internal://	OutData	0	0	0	0
1	3	2	internal://	InNacks	0	0	0	0
1	3	2	internal://	OutNacks	0	0	0	0
1	3	2	internal://	InSatisfiedInterests	0.64	0	0	0
1	3	2	internal://	InTimedOutInterests	0	0	0	0
1	3	2	internal://	OutSatisfiedInterests	0	0	0	0
1	3	2	internal://	OutTimedOutInterests	0	0	0	0
1	3	256	internal://	InInterests	0	0	0	0
1	3	256	internal://	OutInterests	0	0	0	0
1	3	256	internal://	InData	0	0	0	0
1	3	256	internal://	OutData	0	0	0	0
1	3	256	internal://	InNacks	0	0	0	0
1	3	256	internal://	OutNacks	0	0	0	0
1	3	256	internal://	InSatisfiedInterests	1.6	0	0	0
1	3	256	internal://	InTimedOutInterests	0	0	0	0
1	3	256	internal://	OutSatisfiedInterests	0	0	0	0
1	3	256	internal://	OutTimedOutInterests	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:06]	InInterests	190.08	5.66156	100	2.97852
1	3	257	netdev://[00:00:00:00:00:06]	OutInterests	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:06]	OutData	190.08	196.855	100	103.564
1	3	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	150.08	0	75	0
1	3	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
1	3	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
1	3	258	appFace://	InInterests	0	0	0	0
1	3	258	appFace://	OutInterests	150.08	4.41156	75	2.19727
1	3	258	appFace://	InData	150.08	155.371	75	77.6367
1	3	258	appFace://	OutData	0	0	0	0
1	3	258	appFace://	InNacks	0	0	0	0
1	3	258	appFace://	OutNacks	0	0	0	0
1	3	258	appFace://	InSatisfiedInterests	0	0	0	0
1	3	258	appFace://	InTimedOutInterests	0	0	0	0
1	3	258	appFace://	OutSatisfiedInterests	150.08	0	75	0
1	3	258	appFace://	OutTimedOutInterests	0	0	0	0
1	3	-1	all	SatisfiedInterests	192.32	0	100	0
1	3	-1	all	TimedOutInterests	0	0	0	0
1.5	0	1	internal://	InInterests	0	0	0	0
1.5	0	1	internal://	OutInterests	0	0	0	0
1.5	0	1	internal://	InData	0	0	0	0
1.5	0	1	internal://	OutData	0	0	0	0
1.5	0	1	internal://	InNacks	0	0	0	0
1.5	0	1	internal://	OutNacks	0	0	0	0
1.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
1.5	0	1	internal://	InTimedOutInterests	0	0	0	0
1.5	0	1	internal://	OutSatisfiedInterests	0.256	0	0	0
1.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
1.5	0	2	internal://	InInterests	0	0	0	0
1.5	0	2	internal://	OutInterests	0	0	0	0
1.5	0	2	internal://	InData	0	0	0	0
